country,city,headline,price_value,currency,review_score,review_count,location_city,source_url,scraped_at_utc,city_key
Egypt,Sharm El Sheikh,Ras Mohamed & White Island luxury Yacht Trip Sharm el Sheikh,36.04,$,4.7,1065,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d25324528-Ras_Mohamed_White_Island_luxury_Yacht_Trip_Sharm_el_Sheikh-Sharm_El_Sheikh_South_S.html,2026-02-22T00:16:12.495806,Sharm El Sheikh
Egypt,Sharm El Sheikh,Zeytuna Beach,59.0,$,3.9,709,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297548-d546092-Reviews-Zeytuna_Beach-El_Gouna_Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:16:25.439368,Sharm El Sheikh
Egypt,Sharm El Sheikh,Sharm El Sheikh: Colored Canyon Jeep Tour with Blue Hole & Dahab,21.99,$,4.6,462,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d25181130-Sharm_El_Sheikh_Colored_Canyon_Jeep_Tour_with_Blue_Hole_Dahab-Sharm_El_Sheikh_Sout.html,2026-02-22T00:16:36.720050,Sharm El Sheikh
Egypt,Sharm El Sheikh,VIP Entrance Ticket to Harbin Ice and Snow World Private Day Tour,900.0,$,5.0,0,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297433-d33967706-VIP_Entrance_Ticket_to_Harbin_Ice_and_Snow_World_Private_Day_Tour-Harbin_Heilongji.html,2026-02-22T00:16:50.469810,Sharm El Sheikh
Egypt,Sharm El Sheikh,Herb Island,89.0,$,4.1,70,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g1074125-d1984782-Reviews-Herb_Island-Pocheon_Gyeonggi_do.html,2026-02-22T00:17:02.867283,Sharm El Sheikh
Egypt,Sharm El Sheikh,From Sharm: Ras Mohamed National Park and Magic Lake Day Tour,17.99,$,4.8,382,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d27540548-From_Sharm_Ras_Mohamed_National_Park_and_Magic_Lake_Day_Tour-Sharm_El_Sheikh_South.html,2026-02-22T00:17:16.679883,Sharm El Sheikh
Egypt,Sharm El Sheikh,Pure Glenorchy Scenic Lord of the Rings Tours,122.0,$,4.9,1636,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g255122-d1788376-Reviews-Pure_Glenorchy_Scenic_Lord_of_the_Rings_Tours-Queenstown_Otago_Region_South_Islan.html,2026-02-22T00:17:29.388127,Sharm El Sheikh
Egypt,Sharm El Sheikh,Lady Caroline,39.5,$,3.1,15,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g50207-d26516176-Reviews-Lady_Caroline-Cleveland_Ohio.html,2026-02-22T00:17:41.524634,Sharm El Sheikh
Egypt,Sharm El Sheikh,VIP -White Island & Ras Mohamed Snorkel Excursion,96.11,$,4.9,531,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d21034406-VIP_White_Island_Ras_Mohamed_Snorkel_Excursion-Sharm_El_Sheikh_South_Sinai_Red_Sea.html,2026-02-22T00:17:55.196302,Sharm El Sheikh
Egypt,Sharm El Sheikh,Mount Sinai and Catherine's Monastery Tour from Sharm El-Sheikh,30.0,$,4.7,26,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d26825450-Mount_Sinai_and_Catherine_s_Monastery_Tour_from_Sharm_El_Sheikh-Sharm_El_Sheikh_So.html,2026-02-22T00:18:08.517201,Sharm El Sheikh
Egypt,Sharm El Sheikh,"Sharm : Cairo Excursion by Flight, Pyramid GEM or Ancient Museum",248.45,$,4.9,673,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d16722598-Sharm_Cairo_Excursion_by_Flight_Pyramid_GEM_or_Ancient_Museum-Sharm_El_Sheikh_Sout.html,2026-02-22T00:18:21.567064,Sharm El Sheikh
Egypt,Sharm El Sheikh,Elephant Village Sanctuary & Resort,118.0,$,4.6,1881,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g295415-d1868287-Reviews-Elephant_Village_Sanctuary_Resort-Luang_Prabang_Luang_Prabang_Province.html,2026-02-22T00:18:35.168068,Sharm El Sheikh
Egypt,Sharm El Sheikh,Tiran Island Snorkeling Experience by Yacht Sharm El Sheikh,48.06,$,4.7,35,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d19644389-Tiran_Island_Snorkeling_Experience_by_Yacht_Sharm_El_Sheikh-Sharm_El_Sheikh_South_.html,2026-02-22T00:18:48.734685,Sharm El Sheikh
Egypt,Sharm El Sheikh,Coral Reefs,90.0,$,4.7,513,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297547-d2264830-Reviews-Coral_Reefs-Dahab_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:19:01.590554,Sharm El Sheikh
Egypt,Sharm El Sheikh,"Experience once, remember forever. Authentic Bedouin Nights",20.0,$,4.8,29,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g294201-d23961240-Experience_once_remember_forever_Authentic_Bedouin_Nights-Cairo_Cairo_Governorate.html,2026-02-22T00:19:15.491655,Sharm El Sheikh
Egypt,Sharm El Sheikh,Ras Mohamed & White Island Snorkeling Cruise from Sharm El Sheikh,26.43,$,4.7,52,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d25757180-Ras_Mohamed_White_Island_Snorkeling_Cruise_from_Sharm_El_Sheikh-Sharm_El_Sheikh_So.html,2026-02-22T00:19:27.036662,Sharm El Sheikh
Egypt,Sharm El Sheikh,From Cairo Alexandria Catacombs and Citadel Day Trip with Lunch,56.9,$,4.9,96,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g294201-d23892207-From_Cairo_Alexandria_Catacombs_and_Citadel_Day_Trip_with_Lunch-Cairo_Cairo_Govern.html,2026-02-22T00:19:38.332333,Sharm El Sheikh
Egypt,Sharm El Sheikh,Alexandria Full Day Trip,29.0,$,4.8,193,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g295398-d14965930-Alexandria_Full_Day_Trip-Alexandria_Alexandria_Governorate.html,2026-02-22T00:19:49.621397,Sharm El Sheikh
Egypt,Sharm El Sheikh,Mini Egypt Park,43.0,$,4.6,671,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297550-d10059319-Reviews-Mini_Egypt_Park-Makadi_Bay_Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:20:01.073480,Sharm El Sheikh
Egypt,Sharm El Sheikh,Plazhi Paradise,23.0,$,2.8,63,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g4505725-d15075619-Reviews-Plazhi_Paradise-Ksamil_Saranda_Vlore_County.html,2026-02-22T00:20:13.526522,Sharm El Sheikh
Egypt,Sharm El Sheikh,Safari 5 in 1 Quads Camels Star Gazing in Sharm El Sheikh,48.0,$,5.0,238,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d28041849-Safari_5_in_1_Quads_Camels_Star_Gazing_in_Sharm_El_Sheikh-Sharm_El_Sheikh_South_Si.html,2026-02-22T00:20:25.251923,Sharm El Sheikh
Egypt,Sharm El Sheikh,Piazza Venezia,104.0,$,4.5,3476,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g187791-d190997-Reviews-Piazza_Venezia-Rome_Lazio.html,2026-02-22T00:20:38.037095,Sharm El Sheikh
Egypt,Sharm El Sheikh,"Sharm El-Sheikh: Jeep Adventure to Blue Hole, Canyon & Dahab",15.0,$,4.9,617,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d27183738-Sharm_El_Sheikh_Jeep_Adventure_to_Blue_Hole_Canyon_Dahab-Sharm_El_Sheikh_South_Sin.html,2026-02-22T00:20:49.480279,Sharm El Sheikh
Egypt,Sharm El Sheikh,El Fanar,37.0,$,4.4,772,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297555-d647768-Reviews-El_Fanar-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:21:02.888708,Sharm El Sheikh
Egypt,Sharm El Sheikh,Mount Sinai Climb & St. Catherine's Monastery Tour from Sharm,48.06,$,5.0,13,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d26873278-Mount_Sinai_Climb_St_Catherine_s_Monastery_Tour_from_Sharm-Sharm_El_Sheikh_South_S.html,2026-02-22T00:21:14.640708,Sharm El Sheikh
Egypt,Sharm El Sheikh,"Private Tour To Giza Pyramids, Memphis City, Dahshur And Sakkara Pyramids",110.0,$,4.9,121,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g294201-d18273478-Private_Tour_To_Giza_Pyramids_Memphis_City_Dahshur_And_Sakkara_Pyramids-Cairo_Cair.html,2026-02-22T00:21:26.027482,Sharm El Sheikh
Egypt,Sharm El Sheikh,Senzo Mall,43.0,$,4.0,2209,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297549-d4126331-Reviews-Senzo_Mall-Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:21:37.182957,Sharm El Sheikh
Egypt,Sharm El Sheikh,Butterfly Spa & Beauty Salon,20.0,$,4.2,11,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297555-d30806968-Reviews-Butterfly_Spa_Beauty_Salon-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:21:49.513205,Sharm El Sheikh
Egypt,Sharm El Sheikh,Cadeau Mall,23.0,$,4.7,64,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297549-d23567085-Reviews-Cadeau_Mall-Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:22:02.474458,Sharm El Sheikh
Egypt,Sharm El Sheikh,Excursion to the White Island & Ras Mohammed National Park from Sharm El Sheikh,48.01,$,4.7,263,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d16741436-Excursion_to_the_White_Island_Ras_Mohammed_National_Park_from_Sharm_El_Sheikh-Shar.html,2026-02-22T00:22:14.520011,Sharm El Sheikh
Egypt,Sharm El Sheikh,Explore Cairo & the Pyramids: Full-Day Tour from Sharm El Sheikh,85.0,$,4.2,21,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d25181042-Explore_Cairo_the_Pyramids_Full_Day_Tour_from_Sharm_El_Sheikh-Sharm_El_Sheikh_Sout.html,2026-02-22T00:22:27.006743,Sharm El Sheikh
Egypt,Sharm El Sheikh,BIFF Square,99.0,$,4.0,1368,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297884-d1605555-Reviews-BIFF_Square-Busan.html,2026-02-22T00:22:41.252520,Sharm El Sheikh
Egypt,Sharm El Sheikh,Excursion to Peja and the Rugova Gorge,58.81,$,4.8,9,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g295385-d17681351-Excursion_to_Peja_and_the_Rugova_Gorge-Pristina.html,2026-02-22T00:22:53.586317,Sharm El Sheikh
Egypt,Sharm El Sheikh,Ras Mohammed National Park,37.0,$,4.6,7579,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297555-d1216558-Reviews-Ras_Mohammed_National_Park-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:23:06.499042,Sharm El Sheikh
Egypt,Sharm El Sheikh,Cairo City Tour 2 (Coptic & Islamic Cairo),82.0,$,4.9,81,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g294202-d13425648-Cairo_City_Tour_2_Coptic_Islamic_Cairo-Giza_Giza_Governorate.html,2026-02-22T00:23:17.025929,Sharm El Sheikh
Egypt,Sharm El Sheikh,Bruschi Boat Rental,60.0,$,4.9,4469,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g34438-d11817354-Reviews-Bruschi_Boat_Rental-Miami_Florida.html,2026-02-22T00:23:29.382754,Sharm El Sheikh
Egypt,Sharm El Sheikh,Arizona Canal,135.0,$,4.2,109,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g31350-d659213-Reviews-Arizona_Canal-Scottsdale_Arizona.html,2026-02-22T00:23:41.531753,Sharm El Sheikh
Egypt,Sharm El Sheikh,"Sharm El Sheikh: Ras Mohamed, White Island, Snorkel and Diving",57.9,$,4.6,57,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d27534488-Sharm_El_Sheikh_Ras_Mohamed_White_Island_Snorkel_and_Diving-Sharm_El_Sheikh_South_.html,2026-02-22T00:23:53.902596,Sharm El Sheikh
Egypt,Sharm El Sheikh,"Sharm El Sheikh: ATV, Camel Ride with BBQ Dinner and Show",29.9,$,4.8,1810,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d19794271-Sharm_El_Sheikh_ATV_Camel_Ride_with_BBQ_Dinner_and_Show-Sharm_El_Sheikh_South_Sina.html,2026-02-22T00:24:06.295317,Sharm El Sheikh
Egypt,Sharm El Sheikh,sharm airport transfers elite,15.0,$,4.7,46,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297555-d25384145-Reviews-Sharm_airport_transfers_elite-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:24:17.220543,Sharm El Sheikh
Egypt,Sharm El Sheikh,"VIP Private Tour Giza Pyramids Sphinx ,Camel,Inside Pyramid",9.0,$,4.9,300,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g294201-d12468632-Inclusive_Private_Tour_Giza_Pyramids_Sphinx_Camel_Inside_Pyramid-Cairo_Cairo_Gover.html,2026-02-22T00:24:29.723893,Sharm El Sheikh
Egypt,Sharm El Sheikh,Tiran Island Snorkeling Excursion,84.1,$,4.9,693,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d13147256-Tiran_Island_Snorkeling_Excursion-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:24:43.152530,Sharm El Sheikh
Egypt,Sharm El Sheikh,Private Half Day Tour Giza Pyramids and Sphinx,60.0,$,5.0,45,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g294202-d33122012-Private_Half_Day_Tour_Giza_Pyramids_and_Sphinx-Giza_Giza_Governorate.html,2026-02-22T00:24:55.525100,Sharm El Sheikh
Egypt,Sharm El Sheikh,Sharm El Sheikh: White Island and Ras Mohamed Cruise Adventure,36.9,$,4.8,2345,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d19794275-Sharm_El_Sheikh_White_Island_and_Ras_Mohamed_Cruise_Adventure-Sharm_El_Sheikh_Sout.html,2026-02-22T00:25:08.112820,Sharm El Sheikh
Egypt,Sharm El Sheikh,Mosque El Mina Masjid,5.0,$,4.5,450,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297549-d8729924-Reviews-Mosque_El_Mina_Masjid-Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:25:20.753291,Sharm El Sheikh
Egypt,Sharm El Sheikh,"Tour to Giza Pyramids and Desert Safari Quad Bike, Camel Ride",20.0,$,5.0,21,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g294201-d19082897-Tour_to_Giza_Pyramids_and_Desert_Safari_Quad_Bike_Camel_Ride-Cairo_Cairo_Governora.html,2026-02-22T00:25:33.825516,Sharm El Sheikh
Egypt,Sharm El Sheikh,Mount Sinai,30.0,$,4.6,1204,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297554-d554874-Reviews-Mount_Sinai-Saint_Catherine_Red_Sea_and_Sinai.html,2026-02-22T00:25:45.955609,Sharm El Sheikh
Egypt,Sharm El Sheikh,Columbia River Gorge National Scenic Area,73.0,$,4.8,4634,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g28958-d116954-Reviews-Columbia_River_Gorge_National_Scenic_Area-Oregon.html,2026-02-22T00:25:57.251159,Sharm El Sheikh
Egypt,Sharm El Sheikh,2 Hour Hammam with Transfer from Sharm El Sheikh,30.0,$,4.9,97,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d28556182-2_Hour_Hammam_with_Transfer_from_Sharm_El_Sheikh-Sharm_El_Sheikh_South_Sinai_Red_S.html,2026-02-22T00:26:10.737909,Sharm El Sheikh
Egypt,Sharm El Sheikh,"Cairo Day Tour to Grand Egyptian Museum, Giza Pyramids & Sphinx",38.5,$,4.8,97,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g294201-d29615802-Cairo_Day_Tour_to_Grand_Egyptian_Museum_Giza_Pyramids_Sphinx-Cairo_Cairo_Governora.html,2026-02-22T00:26:23.542513,Sharm El Sheikh
Egypt,Sharm El Sheikh,Secret Pub Crawl Tour in Lagos,18.0,$,4.9,0,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g189117-d26351888-Secret_Pub_Crawl_Tour_in_Lagos-Lagos_Faro_District_Algarve.html,2026-02-22T00:26:36.210112,Sharm El Sheikh
Egypt,Sharm El Sheikh,SOHO Square,35.0,$,4.2,6426,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297555-d1569188-Reviews-SOHO_Square-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:26:47.656014,Sharm El Sheikh
Egypt,Sharm El Sheikh,City Sightseeing Excursion Sharm El Sheikh,24.03,$,4.9,235,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d27941654-City_Sightseeing_Excursion_Sharm_El_Sheikh-Sharm_El_Sheikh_South_Sinai_Red_Sea_and.html,2026-02-22T00:26:59.135412,Sharm El Sheikh
Egypt,Sharm El Sheikh,Pyramids of Giza Coptic Cairo and Khan El Khalili,50.0,$,4.9,19,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g3645007-d34037294-Pyramids_of_Giza_Coptic_Cairo_and_Khan_El_Khalili-Shubra_Al_Khaymah_Qalyubia_Gove.html,2026-02-22T00:27:11.686306,Sharm El Sheikh
Egypt,Sharm El Sheikh,Horse Riding on the beach With Transfer From Sharm El Sheikh,16.22,$,4.9,361,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d26548941-Horse_Riding_on_the_beach_With_Transfer_From_Sharm_El_Sheikh-Sharm_El_Sheikh_South.html,2026-02-22T00:27:24.301803,Sharm El Sheikh
Egypt,Sharm El Sheikh,Discover Scuba Diving Sharm El Sheikh,80.0,$,4.8,222,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g297555-d19528456-Discover_Scuba_Diving_Sharm_El_Sheikh-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sina.html,2026-02-22T00:27:36.843215,Sharm El Sheikh
Egypt,Sharm El Sheikh,Shark's Bay Beach,91.0,$,4.4,1678,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297555-d669887-Reviews-Shark_s_Bay_Beach-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:27:49.761731,Sharm El Sheikh
Egypt,Sharm El Sheikh,La Jolla Cove and Cave Snorkel Tour,109.0,$,3.0,35,Sharm El Sheikh,https://www.tripadvisor.com/AttractionProductReview-g60750-d11479070-La_Jolla_Cove_and_Cave_Snorkel_Tour-San_Diego_California.html,2026-02-22T00:28:01.513740,Sharm El Sheikh
Egypt,Sharm El Sheikh,Al Mustafa Mosque,24.0,$,4.6,535,Sharm El Sheikh,https://www.tripadvisor.com/Attraction_Review-g297555-d3396330-Reviews-Al_Mustafa_Mosque-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:28:13.194743,Sharm El Sheikh
Egypt,Hurghada,"Marsa Alam Desert Safari: Quad Biking, Jeep Tour, Bedouin &Show",30.0,$,4.8,4,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d26105318-Marsa_Alam_Desert_Safari_Quad_Biking_Jeep_Tour_Bedouin_Show-Hurghada_Red_Sea_and_S.html,2026-02-22T00:29:06.408897,Hurghada
Egypt,Hurghada,VIP Boat Trip to Orange Bay Giftun Island & Snorkeling Hurghada,23.0,$,4.9,137,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d33407017-VIP_Boat_Trip_to_Orange_Bay_Giftun_Island_Snorkeling_Hurghada-Hurghada_Red_Sea_and.html,2026-02-22T00:29:18.493737,Hurghada
Egypt,Hurghada,Skyreef Beach Club Cozumel,30.0,$,4.3,642,Hurghada,https://www.tripadvisor.com/Attraction_Review-g150809-d7689165-Reviews-Skyreef_Beach_Club_Cozumel-Cozumel_Yucatan_Peninsula.html,2026-02-22T00:29:30.310615,Hurghada
Egypt,Hurghada,Tour in Hurghada Arabian Night and Star Watching,35.0,$,4.9,19,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d26629956-Tour_in_Hurghada_Arabian_Night_and_Star_Watching-Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:29:42.589459,Hurghada
Egypt,Hurghada,Dolphin House Snorkeling Sea Trip Ultimate Adventure - Hurghada,5.0,$,4.9,538,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d17539268-Dolphin_House_Snorkeling_Sea_Trip_Ultimate_Adventure_Hurghada-Hurghada_Red_Sea_and.html,2026-02-22T00:29:55.840284,Hurghada
Egypt,Hurghada,Hurghada Desert OBSERVERS (Classic Stargazing ),32.0,$,4.8,349,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d27480206-Hurghada_Desert_OBSERVERS_Classic_Stargazing-Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:30:08.160634,Hurghada
Egypt,Hurghada,Orange Bay Island,24.03,$,4.8,558,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d17645420-Orange_Bay_Island-Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:30:20.726232,Hurghada
Egypt,Hurghada,Private Speedboat Dolphin Watching & Snorkeling in Hurghada,48.06,$,4.9,15,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d25557322-Private_Speedboat_Dolphin_Watching_Snorkeling_in_Hurghada-Hurghada_Red_Sea_and_Sin.html,2026-02-22T00:30:32.636043,Hurghada
Egypt,Hurghada,Golden Temple of Dambulla,25.0,$,4.4,5894,Hurghada,https://www.tripadvisor.com/Attraction_Review-g304133-d2137226-Reviews-Golden_Temple_of_Dambulla-Dambulla_Central_Province.html,2026-02-22T00:30:45.979096,Hurghada
Egypt,Hurghada,Hurghada: Sea and Mountains ATV Quad Bike Tour,21.7,$,4.6,163,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d19350902-Hurghada_Sea_and_Mountains_ATV_Quad_Bike_Tour-Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:30:59.558387,Hurghada
Egypt,Hurghada,Grand Canyon Water Park,37.0,$,4.0,577,Hurghada,https://www.tripadvisor.com/Attraction_Review-g2317044-d8779761-Reviews-Grand_Canyon_Water_Park-Nam_Phrae_Hang_Dong.html,2026-02-22T00:31:10.924077,Hurghada
Egypt,Hurghada,Khaolak Ethical Elephant Sanctuary,60.0,$,4.8,153,Hurghada,https://www.tripadvisor.com/Attraction_Review-g297914-d25368198-Reviews-Khaolak_Ethical_Elephant_Sanctuary-Khao_Lak_Takua_Pa_Phang_Nga_Province.html,2026-02-22T00:31:24.439990,Hurghada
Egypt,Hurghada,Hurghada to Cairo: Pyramids & Museum for First-Time Visitors,55.0,$,4.9,225,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d27480573-Hurghada_to_Cairo_Pyramids_Museum_for_First_Time_Visitors-Hurghada_Red_Sea_and_Sin.html,2026-02-22T00:31:36.517917,Hurghada
Egypt,Hurghada,"Majestic Dolphins Sea Adventure, Snorkeling, Lunch & Transfers",30.0,$,4.9,25,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d33403998-Majestic_Dolphins_Sea_Adventure_Snorkeling_Lunch_Transfers-Hurghada_Red_Sea_and_Si.html,2026-02-22T00:31:49.353652,Hurghada
Egypt,Hurghada,"Private Speedboat to 2 Islands, Dolphin & Snorkeling_ Hurghada",60.0,$,5.0,40,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d33068842-Private_Speedboat_to_2_Islands_Dolphin_Snorkeling_Hurghada-Hurghada_Red_Sea_and_Si.html,2026-02-22T00:32:02.069894,Hurghada
Egypt,Hurghada,Lawrence of Antigua Tours,135.0,$,4.7,273,Hurghada,https://www.tripadvisor.com/Attraction_Review-g147243-d1467627-Reviews-Lawrence_of_Antigua_Tours-St_John_s_Saint_John_Parish_Antigua_Antigua_and_Barbuda.html,2026-02-22T00:32:13.736171,Hurghada
Egypt,Hurghada,ATV Quad Bike Buggy Car and Dinner Family Safari - Hurghada,120.0,$,4.7,87,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d17539277-ATV_Quad_Bike_Buggy_Car_and_Dinner_Family_Safari_Hurghada-Hurghada_Red_Sea_and_Sin.html,2026-02-22T00:32:25.476016,Hurghada
Egypt,Hurghada,Quad 3 hours VIP safari adventure Hurghada,19.0,$,4.5,122,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d24039982-Quad_3_hours_VIP_safari_adventure_Hurghada-Hurghada_Red_Sea_and_Sinai.html,2026-02-22T00:32:38.056418,Hurghada
Egypt,Hurghada,Brothers Safari Excursions,31.0,$,4.9,147,Hurghada,https://www.tripadvisor.com/Attraction_Review-g297555-d2703855-Reviews-Brothers_Safari_Excursions-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,2026-02-22T00:32:49.641719,Hurghada
Egypt,Hurghada,VIP Speed Boat To Dolphins & Orange Island & Snorkeling –Hurghada,65.0,$,5.0,22,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297549-d33237280-VIP_Speed_Boat_To_Dolphins_Orange_Island_Snorkeling_Hurghada-Hurghada_Red_Sea_and_.html,2026-02-22T00:33:03.944155,Hurghada
Egypt,Hurghada,Unforgettable Safari Adventure in the Desert of Hurghada,11.0,$,5.0,4,Hurghada,https://www.tripadvisor.com/AttractionProductReview-g297548-d33391855-Unforgettable_Safari_Adventure_in_the_Desert_of_Hurghada-El_Gouna_Hurghada_Red_Sea.html,2026-02-22T00:33:16.545135,Hurghada
